"company_name","cat_id","cat_name","entity","records","state","org_id","date","source","type"
"ReachOut Home Care [Case #16687]",28,"Discharge Data","MED",4500,"Kentucky",200001475,2014-12-09,"US Department of Health and Human Services","PHYS"
"Charge Anywhere LLC",6,"Life Insurance Company","BSF",0,"New Jersey",200000265,2014-12-09,"Krebs On Security","HACK"
"WellCare Health Plans",17,"Payer (Insurer)","MED",47,"New York",200000269,2014-12-06,"PHIPrivacy.net","DISC"
"The Hearing Zone",28,"Discharge Data","MED",623,"Utah",200001473,2014-12-05,"US Department of Health and Human Services","PHYS"
"Sands Casino Resort Bethlehem",28,"Discharge Data","MED",12,"Maryland",200002264,2014-12-05,"Maryland Attorney General","HACK"
"Bebe Stores, Inc.",28,"Discharge Data","MED",1339,"Maryland",200002265,2014-12-05,"Maryland Attorney General","HACK"
"Bebe Retail",17,"Payer (Insurer)","BSR",0,"California",200000264,2014-12-05,"Media","HACK"
"Conference USA, Inc.",28,"Discharge Data","MED",0,"Maryland",200002239,2014-12-04,"Maryland Attorney General","HACK"
"Dallas Fire-Rescue",35,"Other Government","MED",0,"Texas",200000258,2014-12-02,"Media","PORT"
"Holiday Motel",5,"Clearing House","MED",17,"Maryland",200002262,2014-12-01,"Maryland Attorney General","HACK"
"North Big Horn Hospital",28,"Discharge Data","MED",1607,"Wyoming",200001472,2014-12-01,"US Department of Health and Human Services","PHYS"
"Godiva Chocolatier, Inc.",28,"Discharge Data","MED",0,"Maryland",200002229,2014-12-01,"Maryland Attorney General","PHYS"
"American Residuals and Talent Inc.",15,"Employer","BSO",0,"California",200000262,2014-12-01,"California Attorney General","HACK"
"Blue Mountain Community Foundation",17,"Payer (Insurer)","MED",2,"Maryland",200002263,2014-12-01,"Maryland Attorney General","DISC"
"Highlands-Cashier Hospital",18,"Physician, Hospital","MED",25000,"North Carolina",200000266,2014-12-01,"PHIPrivacy.net","DISC"
"University Hospitals",18,"Physician, Hospital","MED",692,"Ohio",200000256,2014-11-28,"Media","INSD"
"Computer Programs and Systems, Inc. ",28,"Discharge Data","MED",25764,"Alabama",200001471,2014-11-26,"US Department of Health and Human Services","PHYS"
"Calypso St. Barth, Inc.",28,"Discharge Data","MED",33,"Maryland",200002261,2014-11-26,"US Department of Health and Human Services","HACK"
"Shutterfly/Tiny Prints/Treats/Wedding Divas",17,"Payer (Insurer)","BSO",0,"California",200000263,2014-11-26,"California Attorney General","HACK"
"American Residuals and Talent, Inc.",5,"Clearing House","MED",47,"Maryland",200002259,2014-11-25,"US Department of Health and Human Services","HACK"
"AdminisTEP",28,"Discharge Data","MED",4469,"Texas",200001469,2014-11-25,"US Department of Health and Human Services","DISC"
"Northfield Hospital & Clinics",28,"Discharge Data","MED",1778,"Minnesota",200001470,2014-11-25,"US Department of Health and Human Services","PHYS"
"State Compensation Insurance Fund",15,"Employer","GOV",0,"California",200000260,2014-11-25,"California Attorney General","HACK"
"Godiva Chocolatier Inc.",17,"Payer (Insurer)","BSR",0,"New York",200000261,2014-11-25,"California Attorney General","PORT"
"Oregon Educators Benefit Board",17,"Payer (Insurer)","MED",49,"Maryland",200002260,2014-11-25,"US Department of Health and Human Services","DISC"
"Cultivian Ventures, LLC",28,"Discharge Data","MED",1,"Maryland",200002237,2014-11-24,"US Department of Health and Human Services","HACK"
"fairway independent mortgage corporation",28,"Discharge Data","MED",0,"Maryland",200002238,2014-11-24,"Maryland Attorney General","HACK"
"Simms Fishing Products",28,"Discharge Data","MED",29,"Maryland",200002258,2014-11-24,"Maryland Attorney General","HACK"
"Sony Pictures",15,"Employer","BSO",47000,"New York",200000400,2014-11-24,"Media","HACK"
"Visionworks Inc.",28,"Discharge Data","MED",47683,"Texas",200001467,2014-11-21,"US Department of Health and Human Services","PHYS"
"True Vision Eyecare",28,"Discharge Data","MED",542,"Ohio",200001468,2014-11-21,"US Department of Health and Human Services","PHYS"
"AlliedBarton Security Services LLC",28,"Discharge Data","MED",25,"Maryland",200002255,2014-11-21,"US Department of Health and Human Services","INSD"
"APi Group, Inc.",28,"Discharge Data","MED",32,"Maryland",200002257,2014-11-21,"Maryland Attorney General","DISC"
"Experian",28,"Discharge Data","MED",9,"Maryland",200002281,2014-11-21,"Maryland Attorney General","HACK"
"MetroPlus Health Plan, Inc.",28,"Discharge Data","MED",31980,"New York",200001465,2014-11-20,"US Department of Health and Human Services","UNKN"
"Baptist Primary Care, Inc.",28,"Discharge Data","MED",1449,"Florida",200001466,2014-11-20,"US Department of Health and Human Services","DISC"
"Prince George's County Public Schools",23,"Public Health","MED",10400,"Maryland",200002256,2014-11-20,"US Department of Health and Human Services","DISC"
"Kirkbride Center",28,"Discharge Data","MED",860,"Pennsylvania",200001464,2014-11-19,"US Department of Health and Human Services","PHYS"
"MemberClicks, Inc. d/b/a Moolah Payments",28,"Discharge Data","MED",11,"Maryland",200002295,2014-11-18,"Maryland Attorney General","PHYS"
"Brigham and Women's Hospital",28,"Discharge Data","MED",999,"Massachusetts",200001463,2014-11-17,"US Department of Health and Human Services","PHYS"
"US State Department",23,"Public Health","GOV",0,"District Of Columbia",200000250,2014-11-17,"Media","HACK"
"REEVE-WOODS EYE CENTER",28,"Discharge Data","MED",30000,"California",200001462,2014-11-15,"US Department of Health and Human Services","PHYS"
"Reeve-Wood Eye Center",46,"Dental and Vision","MED",0,"California",200000259,2014-11-14,"California Attorney General","UNKN"
"Loi Luu",28,"Discharge Data","MED",13177,"California",200001459,2014-11-14,"US Department of Health and Human Services","PHYS"
"Iron Mountain",28,"Discharge Data","MED",2691,"California",200001460,2014-11-14,"US Department of Health and Human Services","PHYS"
"Colorado River Indian Tribes",28,"Discharge Data","MED",1296,"Arizona",200001461,2014-11-14,"US Department of Health and Human Services","UNKN"
"EZ Prints, Inc.",28,"Discharge Data","MED",53,"Maryland",200002278,2014-11-14,"Maryland Attorney General","HACK"
"Seattle Public Schools",52,"Education","EDU",8000,"Washington",200000243,2014-11-14,"Media","DISC"
"Cone Health",18,"Physician, Hospital","MED",2076,"North Carolina",200000247,2014-11-14,"Media","DISC"
"Indian Health Service, Aberdeen Area Office",28,"Discharge Data","MED",0,"South Dakota",200001458,2014-11-13,"US Department of Health and Human Services","HACK"
"Citibank, N.A.",28,"Discharge Data","MED",6,"Maryland",200002284,2014-11-13,"Maryland Attorney General","DISC"
"U.S. Weather System",17,"Payer (Insurer)","GOV",0,"District Of Columbia",200000237,2014-11-13,"Media","HACK"
"Visionworks",28,"Discharge Data","MED",71701,"Maryland",200002266,2014-11-12,"US Department of Health and Human Services","PHYS"
"Onsite Health Diagnostics",17,"Payer (Insurer)","MED",60582,"Texas",200000242,2014-11-12,"Media","HACK"
"Visionworks Inc.",28,"Discharge Data","MED",74944,"Texas",200001457,2014-11-10,"US Department of Health and Human Services","PHYS"
"US Postal Service",15,"Employer","GOV",8e+05,"District Of Columbia",200000236,2014-11-10,"Media","HACK"
"Central Dermatology Center",18,"Physician, Hospital","MED",0,"North Carolina",200000239,2014-11-10,"Media","HACK"
"Central Dermatology Center, P.A.",28,"Discharge Data","MED",76258,"North Carolina",200001455,2014-11-07,"US Department of Health and Human Services","PHYS"
"Aarow Equipment & Services Inc.",28,"Discharge Data","MED",16,"Maryland",200002303,2014-11-07,"Maryland Attorney General","PHYS"
"Jessie Trice Community Health Center",18,"Physician, Hospital","MED",8000,"Florida",200000241,2014-11-07,"Media","HACK"
"Nova Southeastern University",29,"Researcher","MED",13,"Maryland",200002302,2014-11-06,"Maryland Attorney General","HACK"
"Hilton/Hilton Honors Program",18,"Physician, Hospital","BSO",0,"Virginia",200000320,2014-11-04,"Media","HACK"
"Jessie Trice Community Health Center, Inc.",28,"Discharge Data","MED",7888,"Florida",200001454,2014-11-03,"US Department of Health and Human Services","PHYS"
"Camp Bow Wow Franchising, Inc.",28,"Discharge Data","MED",2,"Maryland",200002273,2014-11-03,"Maryland Attorney General","HACK"
"Wyndham Vacation Resorts, Inc.",28,"Discharge Data","MED",1,"Maryland",200002274,2014-11-03,"Maryland Attorney General","INSD"
"Experian",28,"Discharge Data","MED",4,"Maryland",200002283,2014-11-03,"Maryland Attorney General","DISC"
"Fidelity National Financial",6,"Life Insurance Company","BSF",0,"Florida",200000235,2014-11-03,"California Attorney General","HACK"
"Palm Springs Federal Credit Union",17,"Payer (Insurer)","BSF",0,"California",200000285,2014-11-03,"California Attorney General","PORT"
"M&T Bank (Identity Theft)",23,"Public Health","MED",41,"Maryland",200002301,2014-11-02,"Maryland Attorney General","PHYS"
"Coordinated Health ",28,"Discharge Data","MED",13907,"Pennsylvania",200001453,2014-10-31,"US Department of Health and Human Services","PHYS"
"Nationstar Mortgage LLC d/b/a Champion Mortgage",28,"Discharge Data","MED",74,"Maryland",200002276,2014-10-31,"Maryland Attorney General","DISC"
"Memorial Healthcare System",28,"Discharge Data","MED",1782,"Florida",200001452,2014-10-30,"US Department of Health and Human Services","DISC"
"Delaware River & Bay Authority",28,"Discharge Data","MED",0,"Delaware",200002299,2014-10-30,"Maryland Attorney General","HACK"
"Portland VA Medical Center",28,"Discharge Data","MED",1740,"Oregon",200001451,2014-10-29,"US Department of Health and Human Services","PHYS"
"American Athletic Conference",28,"Discharge Data","MED",6,"Maryland",200002298,2014-10-29,"Maryland Attorney General","HACK"
"One Love Organics, Inc.",5,"Clearing House","MED",0,"Georgia",200002296,2014-10-28,"Maryland Attorney General","HACK"
"Multilingual Psychotherapy Centers, Inc",28,"Discharge Data","MED",3500,"Florida",200001449,2014-10-28,"US Department of Health and Human Services","PHYS"
"Burlington Northern Santa Fe Group Benefits Plan",28,"Discharge Data","MED",507,"Texas",200001450,2014-10-28,"US Department of Health and Human Services","PHYS"
"Arizona State Retirement System",28,"Discharge Data","MED",18,"Maryland",200002271,2014-10-28,"Maryland Attorney General","DISC"
"US Investigations Services, LLC (USIS)",28,"Discharge Data","MED",0,"District Of Columbia",200002297,2014-10-28,"Maryland Attorney General","HACK"
"Duluth Pack",28,"Discharge Data","MED",1,"Maryland",200002272,2014-10-27,"Maryland Attorney General","HACK"
"Direct Learning Systems, Inc., d/b/a 123ce.com",28,"Discharge Data","MED",34,"Maryland",200002275,2014-10-27,"Maryland Attorney General","HACK"
"Modern Gun School",28,"Discharge Data","MED",8,"Maryland",200002277,2014-10-27,"Maryland Attorney General","HACK"
"Benefit Express Services",28,"Discharge Data","MED",3,"Maryland",200002293,2014-10-24,"Maryland Attorney General","DISC"
"c3controls",28,"Discharge Data","MED",0,"Maryland",200002294,2014-10-24,"Maryland Attorney General","HACK"
"Reeves Inernational, Inc.",28,"Discharge Data","MED",379,"Maryland",200002268,2014-10-23,"Maryland Attorney General","HACK"
"CareFirst BlueCross BlueShield",28,"Discharge Data","MED",1,"Maryland",200002269,2014-10-23,"Maryland Attorney General","DISC"
"Alliance Workplace Solutions, LLC",28,"Discharge Data","MED",93,"Maryland",200002292,2014-10-23,"Maryland Attorney General","PHYS"
"Reeves International Inc/ Breyer Horses",17,"Payer (Insurer)","BSR",0,"New Jersey",200000231,2014-10-23,"California Attorney General","HACK"
"American Soccer Inc./SCORE",17,"Payer (Insurer)","BSR",0,"California",200000233,2014-10-23,"California Attorney General","HACK"
"Heard County EMA",28,"Discharge Data","MED",0,"Georgia",200001445,2014-10-22,"US Department of Health and Human Services","HACK"
"MD Manage (Vcarve LLC)",28,"Discharge Data","MED",35357,"New Jersey",200001446,2014-10-22,"US Department of Health and Human Services","DISC"
"Seven Counties Services, Inc.",28,"Discharge Data","MED",727,"Kentucky",200001447,2014-10-22,"US Department of Health and Human Services","DISC"
"Quraishi, Nisar A ",28,"Discharge Data","MED",20000,"New York",200001448,2014-10-22,"US Department of Health and Human Services","PHYS"
"Townsend Enterprises, Inc. d/b/a The Sinclair Institute",29,"Researcher","MED",6,"Maryland",200002290,2014-10-22,"Maryland Attorney General","HACK"
"Experian",28,"Discharge Data","MED",2,"Maryland",200002280,2014-10-20,"Maryland Attorney General","HACK"
"Sourcebooks, Inc.",28,"Discharge Data","MED",286,"Maryland",200002288,2014-10-20,"Maryland Attorney General","HACK"
"Staples Inc.",17,"Payer (Insurer)","BSR",1200000,"Massachusetts",200000276,2014-10-20,"Media","HACK"
"Columbia Southern University",29,"Researcher","MED",59,"Maryland",200002289,2014-10-20,"Maryland Attorney General","DISC"
"Sourcebooks Inc. ",17,"Payer (Insurer)","BSR",0,"Illinois",200000232,2014-10-17,"California Attorney General","HACK"
"Backcountry Gear",23,"Public Health","MED",2,"Maryland",200002291,2014-10-17,"Maryland Attorney General","HACK"
"Primerica",28,"Discharge Data","MED",4,"Maryland",200002279,2014-10-16,"Maryland Attorney General","PHYS"
"City of Dallas Fire-Rescue Department",28,"Discharge Data","MED",1000,"Texas",200001443,2014-10-15,"US Department of Health and Human Services","PHYS"
"Graybill Medical Group",28,"Discharge Data","MED",1863,"California",200001444,2014-10-15,"US Department of Health and Human Services","PHYS"
"Gold's Gym",28,"Discharge Data","MED",1,"Maryland",200002270,2014-10-15,"Maryland Attorney General","INSD"
"Cyberswim, Inc.",28,"Discharge Data","MED",833,"Maryland",200002230,2014-10-14,"US Department of Health and Human Services","HACK"
"International Dairy Queen, Inc.",28,"Discharge Data","MED",0,"Maryland",200002231,2014-10-14,"US Department of Health and Human Services","HACK"
"Cyberswim.com",17,"Payer (Insurer)","BSR",0,"Pennsylvania",200000230,2014-10-14,"California Attorney General","HACK"
"Novant Health Gaffney Family Medical Care ",18,"Physician, Hospital","MED",0,"South Carolina",200000245,2014-10-14,"Media","PORT"
"Pulte Mortgage LLC",23,"Public Health","MED",5,"Maryland",200002232,2014-10-14,"US Department of Health and Human Services","PHYS"
"Asset Marketing Services, LLC d/b/a GovMint.com",29,"Researcher","MED",0,"Maryland",200002286,2014-10-14,"Maryland Attorney General","HACK"
"Snapsaved.com",17,"Payer (Insurer)","BSO",2e+05,"California",200000225,2014-10-13,"Media","HACK"
"Penn Highlands Brookville",18,"Physician, Hospital","MED",0,"Pennsylvania",200000254,2014-10-13,"PHIPrivacy.net","HACK"
"Oak Park Medical Center",18,"Physician, Hospital","MED",0,"Michigan",200000257,2014-10-13,"Media","DISC"
"University of California Davis Medical Center",29,"Researcher","MED",0,"California",200000229,2014-10-13,"California Attorney General","HACK"
"NYU Urology Associates",28,"Discharge Data","MED",835,"New York",200001438,2014-10-10,"US Department of Health and Human Services","DISC"
"Colorado Department of Health Care Policy & Financing",28,"Discharge Data","MED",15380,"Colorado",200001439,2014-10-10,"US Department of Health and Human Services","DISC"
